frame,timestamp_sec,cx_px,cy_px,cx_norm,cy_norm,size_x_px,size_y_px,size_norm,aspect_ratio,detected
120,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
120,0.0000,184.0,201.5,-0.7125,-0.4403,56.0,63.0,0.01148,True
121,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
122,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
123,0.0000,1091.0,580.5,0.7047,0.6125,40.0,69.0,0.00898,True
124,0.0000,1091.0,580.5,0.7047,0.6125,40.0,69.0,0.00898,True
125,0.0000,1091.0,580.5,0.7047,0.6125,40.0,69.0,0.00898,True
126,0.0000,1091.0,580.5,0.7047,0.6125,40.0,69.0,0.00898,True
127,0.0000,1091.0,581.0,0.7047,0.6139,40.0,68.0,0.00885,True
127,0.0000,184.0,201.5,-0.7125,-0.4403,56.0,63.0,0.01148,True
128,0.0000,1091.0,580.5,0.7047,0.6125,40.0,69.0,0.00898,True
129,0.0000,1091.0,581.0,0.7047,0.6139,40.0,70.0,0.00911,True
130,0.0000,1091.5,581.0,0.7055,0.6139,39.0,68.0,0.00863,True
131,0.0000,1091.0,581.5,0.7047,0.6153,40.0,69.0,0.00898,True
132,0.0000,1092.0,581.5,0.7063,0.6153,40.0,69.0,0.00898,True
132,0.0000,184.0,202.5,-0.7125,-0.4375,58.0,63.0,0.01189,True
133,0.0000,1092.0,581.5,0.7063,0.6153,40.0,69.0,0.00898,True
133,0.0000,184.0,201.5,-0.7125,-0.4403,58.0,63.0,0.01189,True
134,0.0000,1092.0,582.0,0.7063,0.6167,40.0,68.0,0.00885,True
135,0.0000,1092.5,582.0,0.7070,0.6167,39.0,68.0,0.00863,True
135,0.0000,183.0,202.0,-0.7141,-0.4389,60.0,64.0,0.01250,True
136,0.0000,1092.5,582.0,0.7070,0.6167,39.0,68.0,0.00863,True
136,0.0000,184.5,200.0,-0.7117,-0.4444,57.0,68.0,0.01262,True
137,0.0000,1092.5,582.0,0.7070,0.6167,39.0,68.0,0.00863,True
138,0.0000,1092.5,582.5,0.7070,0.6181,39.0,69.0,0.00876,True
139,0.0000,1092.5,582.5,0.7070,0.6181,39.0,69.0,0.00876,True
139,0.0000,186.0,203.0,-0.7094,-0.4361,54.0,62.0,0.01090,True
140,0.0000,1093.0,582.5,0.7078,0.6181,40.0,69.0,0.00898,True
140,0.0000,185.0,202.5,-0.7109,-0.4375,58.0,63.0,0.01189,True
141,0.0000,1093.0,582.5,0.7078,0.6181,40.0,69.0,0.00898,True
141,0.0000,185.5,202.5,-0.7102,-0.4375,57.0,63.0,0.01169,True
142,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
142,0.0000,186.5,202.5,-0.7086,-0.4375,55.0,63.0,0.01128,True
143,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
144,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
145,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
145,0.0000,185.5,203.0,-0.7102,-0.4361,57.0,62.0,0.01150,True
146,0.0000,1093.5,582.0,0.7086,0.6167,39.0,68.0,0.00863,True
147,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
147,0.0000,187.0,202.0,-0.7078,-0.4389,54.0,64.0,0.01125,True
148,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
149,0.0000,1093.5,582.5,0.7086,0.6181,39.0,69.0,0.00876,True
149,0.0000,189.0,203.0,-0.7047,-0.4361,50.0,62.0,0.01009,True
150,0.0000,1093.5,582.0,0.7086,0.6167,39.0,68.0,0.00863,True
150,0.0000,188.5,203.0,-0.7055,-0.4361,51.0,62.0,0.01029,True
151,0.0000,1093.5,582.0,0.7086,0.6167,39.0,68.0,0.00863,True
152,0.0000,1094.0,582.0,0.7094,0.6167,38.0,68.0,0.00841,True
152,0.0000,190.5,201.5,-0.7023,-0.4403,47.0,63.0,0.00964,True
153,0.0000,1094.0,581.5,0.7094,0.6153,38.0,69.0,0.00854,True
154,0.0000,1094.5,581.5,0.7102,0.6153,39.0,69.0,0.00876,True
154,0.0000,189.0,201.5,-0.7047,-0.4403,50.0,63.0,0.01025,True
155,0.0000,1094.5,581.5,0.7102,0.6153,39.0,69.0,0.00876,True
155,0.0000,189.5,202.0,-0.7039,-0.4389,49.0,62.0,0.00989,True
156,0.0000,1094.0,581.5,0.7094,0.6153,38.0,69.0,0.00854,True
156,0.0000,187.5,200.0,-0.7070,-0.4444,53.0,66.0,0.01139,True
157,0.0000,1094.5,581.5,0.7102,0.6153,39.0,69.0,0.00876,True
158,0.0000,1094.5,581.5,0.7102,0.6153,39.0,69.0,0.00876,True
159,0.0000,1094.5,581.5,0.7102,0.6153,39.0,69.0,0.00876,True
159,0.0000,190.0,201.0,-0.7031,-0.4417,50.0,64.0,0.01042,True
160,0.0000,1094.5,581.5,0.7102,0.6153,39.0,69.0,0.00876,True
161,0.0000,1089.0,580.5,0.7016,0.6125,40.0,69.0,0.00898,True
161,0.0000,183.0,201.0,-0.7141,-0.4417,54.0,64.0,0.01125,True
162,0.0000,1077.5,580.5,0.6836,0.6125,39.0,69.0,0.00876,True
163,0.0000,1062.0,579.0,0.6594,0.6083,38.0,68.0,0.00841,True
164,0.0000,1044.5,578.0,0.6320,0.6056,37.0,66.0,0.00795,True
165,0.0000,1025.0,577.0,0.6016,0.6028,38.0,68.0,0.00841,True
166,0.0000,1005.5,575.0,0.5711,0.5972,37.0,66.0,0.00795,True
167,0.0000,986.0,571.5,0.5406,0.5875,36.0,67.0,0.00785,True
168,0.0000,966.5,571.5,0.5102,0.5875,35.0,65.0,0.00741,True
169,0.0000,946.0,571.0,0.4781,0.5861,34.0,64.0,0.00708,True
170,0.0000,918.0,564.5,0.4344,0.5681,34.0,65.0,0.00719,True
171,0.0000,900.5,561.5,0.4070,0.5597,33.0,65.0,0.00698,True
172,0.0000,883.5,560.5,0.3805,0.5569,33.0,65.0,0.00698,True
173,0.0000,859.0,549.0,0.3422,0.5250,32.0,64.0,0.00667,True
174,0.0000,830.0,539.0,0.2969,0.4972,30.0,64.0,0.00625,True
175,0.0000,816.0,533.5,0.2750,0.4819,30.0,63.0,0.00615,True
176,0.0000,796.5,530.5,0.2445,0.4736,29.0,63.0,0.00595,True
177,0.0000,778.0,527.0,0.2156,0.4639,28.0,64.0,0.00583,True
178,0.0000,766.5,526.0,0.1977,0.4611,27.0,64.0,0.00563,True
179,0.0000,750.0,524.5,0.1719,0.4569,26.0,65.0,0.00550,True
180,0.0000,739.0,524.5,0.1547,0.4569,26.0,65.0,0.00550,True
181,0.0000,723.0,525.5,0.1297,0.4597,26.0,65.0,0.00550,True
182,0.0000,712.0,526.0,0.1125,0.4611,26.0,66.0,0.00559,True
183,0.0000,702.0,527.5,0.0969,0.4653,26.0,67.0,0.00567,True
184,0.0000,691.0,527.0,0.0797,0.4639,26.0,66.0,0.00559,True
185,0.0000,680.5,528.0,0.0633,0.4667,25.0,66.0,0.00537,True
186,0.0000,659.5,529.0,0.0305,0.4694,27.0,68.0,0.00598,True
187,0.0000,649.5,529.0,0.0148,0.4694,27.0,68.0,0.00598,True
188,0.0000,640.0,529.5,0.0000,0.4708,28.0,69.0,0.00629,True
189,0.0000,635.0,529.5,-0.0078,0.4708,28.0,69.0,0.00629,True
190,0.0000,626.0,529.5,-0.0219,0.4708,28.0,69.0,0.00629,True
191,0.0000,617.5,528.5,-0.0352,0.4681,29.0,69.0,0.00651,True
192,0.0000,613.5,527.5,-0.0414,0.4653,29.0,69.0,0.00651,True
193,0.0000,604.0,528.0,-0.0563,0.4667,30.0,70.0,0.00684,True
194,0.0000,596.0,527.0,-0.0688,0.4639,30.0,70.0,0.00684,True
195,0.0000,587.5,527.5,-0.0820,0.4653,29.0,71.0,0.00670,True
196,0.0000,580.0,525.5,-0.0938,0.4597,30.0,71.0,0.00693,True
197,0.0000,572.5,530.0,-0.1055,0.4722,31.0,72.0,0.00727,True
198,0.0000,562.0,532.0,-0.1219,0.4778,30.0,74.0,0.00723,True
199,0.0000,556.5,536.0,-0.1305,0.4889,31.0,74.0,0.00747,True
200,0.0000,552.0,537.0,-0.1375,0.4917,30.0,74.0,0.00723,True
201,0.0000,546.0,538.5,-0.1469,0.4958,30.0,75.0,0.00732,True
202,0.0000,544.5,542.5,-0.1492,0.5069,31.0,77.0,0.00777,True
203,0.0000,542.0,541.0,-0.1531,0.5028,32.0,76.0,0.00792,True
204,0.0000,541.0,540.5,-0.1547,0.5014,32.0,77.0,0.00802,True
205,0.0000,540.0,544.0,-0.1562,0.5111,32.0,78.0,0.00813,True
206,0.0000,540.0,543.5,-0.1562,0.5097,32.0,77.0,0.00802,True
207,0.0000,540.5,545.0,-0.1555,0.5139,31.0,78.0,0.00787,True
208,0.0000,542.0,545.5,-0.1531,0.5153,32.0,79.0,0.00823,True
209,0.0000,544.5,546.5,-0.1492,0.5181,33.0,79.0,0.00849,True
210,0.0000,546.5,546.0,-0.1461,0.5167,33.0,80.0,0.00859,True
211,0.0000,548.5,549.5,-0.1430,0.5264,33.0,81.0,0.00870,True
212,0.0000,548.5,549.5,-0.1430,0.5264,33.0,81.0,0.00870,True
213,0.0000,551.5,551.5,-0.1383,0.5319,33.0,81.0,0.00870,True
214,0.0000,554.5,552.0,-0.1336,0.5333,33.0,82.0,0.00881,True
215,0.0000,556.5,552.0,-0.1305,0.5333,33.0,82.0,0.00881,True
216,0.0000,561.0,553.0,-0.1234,0.5361,34.0,82.0,0.00908,True
217,0.0000,569.0,557.5,-0.1109,0.5486,34.0,83.0,0.00919,True
218,0.0000,572.5,558.0,-0.1055,0.5500,35.0,84.0,0.00957,True
219,0.0000,576.5,561.0,-0.0992,0.5583,35.0,86.0,0.00980,True
220,0.0000,580.5,563.0,-0.0930,0.5639,35.0,86.0,0.00980,True
221,0.0000,584.5,563.5,-0.0867,0.5653,35.0,87.0,0.00991,True
222,0.0000,588.5,563.5,-0.0805,0.5653,35.0,87.0,0.00991,True
223,0.0000,593.0,564.0,-0.0734,0.5667,36.0,88.0,0.01031,True
224,0.0000,597.0,567.5,-0.0672,0.5764,36.0,89.0,0.01043,True
225,0.0000,602.0,570.0,-0.0594,0.5833,36.0,90.0,0.01055,True
226,0.0000,608.5,571.0,-0.0492,0.5861,35.0,92.0,0.01048,True
227,0.0000,615.5,574.5,-0.0383,0.5958,37.0,91.0,0.01096,True
228,0.0000,619.5,576.0,-0.0320,0.6000,37.0,92.0,0.01108,True
229,0.0000,623.5,578.0,-0.0258,0.6056,37.0,94.0,0.01132,True
230,0.0000,630.0,583.5,-0.0156,0.6208,38.0,95.0,0.01175,True
231,0.0000,633.0,587.0,-0.0109,0.6306,38.0,98.0,0.01212,True
232,0.0000,635.5,590.5,-0.0070,0.6403,37.0,99.0,0.01192,True
233,0.0000,637.0,593.0,-0.0047,0.6472,38.0,98.0,0.01212,True
234,0.0000,640.5,599.0,0.0008,0.6639,39.0,100.0,0.01270,True
235,0.0000,642.0,606.5,0.0031,0.6847,38.0,101.0,0.01249,True
236,0.0000,642.5,608.5,0.0039,0.6903,39.0,103.0,0.01308,True
237,0.0000,643.5,611.0,0.0055,0.6972,39.0,104.0,0.01320,True
238,0.0000,644.0,609.5,0.0063,0.6931,40.0,105.0,0.01367,True
239,0.0000,644.0,614.5,0.0063,0.7069,40.0,105.0,0.01367,True
240,0.0000,644.5,616.0,0.0070,0.7111,41.0,106.0,0.01415,True
241,0.0000,644.5,621.5,0.0070,0.7264,41.0,109.0,0.01455,True
242,0.0000,646.5,619.0,0.0102,0.7194,41.0,108.0,0.01441,True
243,0.0000,647.5,620.5,0.0117,0.7236,41.0,111.0,0.01481,True
244,0.0000,651.0,625.5,0.0172,0.7375,44.0,113.0,0.01618,True
